audiocs:0:audiocs:class	controller
unix:0:zio_data_buf_131072:buf_avail	0
unix:0:zio_data_buf_131072:buf_constructed	0
unix:0:zio_data_buf_131072:buf_inuse	0
unix:0:zio_data_buf_131072:buf_max	0
unix:0:zio_data_buf_131072:buf_size	131072
unix:0:zio_data_buf_131072:buf_total	0
unix:0:zio_data_buf_131072:chunk_size	131072
unix:0:zio_data_buf_131072:class	kmem_cache
unix:0:zio_data_buf_131072:crtime	97.1059774
unix:0:zio_data_buf_131072:depot_alloc	0
unix:0:zio_data_buf_131072:depot_contention	0
unix:0:zio_data_buf_131072:depot_free	0
unix:0:zio_data_buf_131072:empty_magazines	0
unix:0:zio_data_buf_131072:free	0
unix:0:zio_data_buf_131072:full_magazines	0
unix:0:zio_data_buf_131072:hash_lookup_depth	0
unix:0:zio_data_buf_131072:hash_rescale	0
unix:0:zio_data_buf_131072:hash_size	64
unix:0:zio_data_buf_131072:magazine_size	1
unix:0:zio_data_buf_131072:slab_alloc	0
unix:0:zio_data_buf_131072:slab_create	0
unix:0:zio_data_buf_131072:slab_destroy	0
unix:0:zio_data_buf_131072:slab_free	0
unix:0:zio_data_buf_131072:slab_size	131072
unix:0:zio_data_buf_131072:snaptime	8464512.9874008
unix:0:zio_data_buf_131072:vmem_source	40
unix:0:zio_data_buf_14336:align	2048
unix:0:zio_data_buf_14336:alloc	0
unix:0:zio_data_buf_14336:alloc_fail	0
unix:0:zio_data_buf_14336:buf_avail	0
unix:0:zio_data_buf_14336:buf_constructed	0
unix:0:zio_data_buf_14336:buf_inuse	0
unix:0:zio_data_buf_14336:buf_max	0
unix:0:zio_data_buf_14336:buf_size	14336
unix:0:zio_data_buf_14336:buf_total	0
unix:0:zio_data_buf_14336:chunk_size	14336
unix:0:zio_data_buf_14336:class	kmem_cache
unix:0:zio_data_buf_14336:crtime	97.105155
unix:0:zio_data_buf_14336:depot_alloc	0
unix:0:zio_data_buf_14336:depot_contention	0
unix:0:zio_data_buf_14336:depot_free	0
unix:0:zio_data_buf_14336:empty_magazines	0
unix:0:zio_data_buf_14336:free	0
unix:0:zio_data_buf_14336:full_magazines	0
unix:0:zio_data_buf_14336:hash_lookup_depth	0
unix:0:zio_data_buf_14336:hash_rescale	0
unix:0:zio_data_buf_14336:hash_size	64
unix:0:zio_data_buf_14336:magazine_size	1
unix:0:zio_data_buf_14336:slab_alloc	0
unix:0:zio_data_buf_14336:slab_create	0
unix:0:zio_data_buf_14336:slab_destroy	0
unix:0:zio_data_buf_14336:slab_free	0
unix:0:zio_data_buf_14336:slab_size	57344
unix:0:zio_data_buf_14336:snaptime	8464512.9887962
unix:0:zio_data_buf_14336:vmem_source	40
unix:0:zio_data_buf_1536:align	512
unix:0:zio_data_buf_1536:alloc	0
unix:0:zio_data_buf_1536:alloc_fail	0
unix:0:zio_data_buf_1536:buf_avail	0
unix:0:zio_data_buf_1536:buf_constructed	0
unix:0:zio_data_buf_1536:buf_inuse	0
unix:0:zio_data_buf_1536:buf_max	0
unix:0:zio_data_buf_1536:buf_size	1536
unix:0:zio_data_buf_1536:buf_total	0
unix:0:zio_data_buf_1536:chunk_size	1536
unix:0:zio_data_buf_1536:class	kmem_cache
unix:0:zio_data_buf_1536:crtime	97.1044514
unix:0:zio_data_buf_1536:depot_alloc	0
unix:0:zio_data_buf_1536:depot_contention	0
unix:0:zio_data_buf_1536:depot_free	0
unix:0:zio_data_buf_1536:empty_magazines	0
unix:0:zio_data_buf_1536:free	0
unix:0:zio_data_buf_1536:full_magazines	0
unix:0:zio_data_buf_1536:hash_lookup_depth	0
unix:0:zio_data_buf_1536:hash_rescale	0
unix:0:zio_data_buf_1536:hash_size	64
unix:0:zio_data_buf_1536:magazine_size	3
unix:0:zio_data_buf_1536:slab_alloc	0
unix:0:zio_data_buf_1536:slab_create	0
unix:0:zio_data_buf_1536:slab_destroy	0
unix:0:zio_data_buf_1536:slab_free	0
unix:0:zio_data_buf_1536:slab_size	8192
unix:0:zio_data_buf_1536:snaptime	8464512.9902352
unix:0:zio_data_buf_1536:vmem_source	40
unix:0:zio_data_buf_16384:align	8192
unix:0:zio_data_buf_16384:alloc	0
unix:0:zio_data_buf_16384:alloc_fail	0
unix:0:zio_data_buf_16384:buf_avail	0
unix:0:zio_data_buf_16384:buf_constructed	0
unix:0:zio_data_buf_16384:buf_inuse	0
unix:0:zio_data_buf_16384:buf_max	0
unix:0:zio_data_buf_16384:buf_size	16384
unix:0:zio_data_buf_16384:buf_total	0
unix:0:zio_data_buf_16384:chunk_size	16384
unix:0:zio_data_buf_16384:class	kmem_cache
unix:0:zio_data_buf_16384:crtime	97.1051904
unix:0:zio_data_buf_16384:depot_alloc	0
unix:0:zio_data_buf_16384:depot_contention	0
unix:0:zio_data_buf_16384:depot_free	0
unix:0:zio_data_buf_16384:empty_magazines	0
unix:0:zio_data_buf_16384:free	0
unix:0:zio_data_buf_16384:full_magazines	0
unix:0:zio_data_buf_16384:hash_lookup_depth	0
unix:0:zio_data_buf_16384:hash_rescale	0
unix:0:zio_data_buf_16384:hash_size	64
unix:0:zio_data_buf_16384:magazine_size	1
unix:0:zio_data_buf_16384:slab_alloc	0
unix:0:zio_data_buf_16384:slab_create	0
unix:0:zio_data_buf_16384:slab_destroy	0
unix:0:zio_data_buf_16384:slab_free	0
unix:0:zio_data_buf_16384:slab_size	16384
unix:0:zio_data_buf_16384:snaptime	8464512.9916152
unix:0:zio_data_buf_16384:vmem_source	40
unix:0:zio_data_buf_2048:align	512
unix:0:zio_data_buf_2048:alloc	0
unix:0:zio_data_buf_2048:alloc_fail	0
unix:0:zio_data_buf_2048:buf_avail	0
unix:0:zio_data_buf_2048:buf_constructed	0
unix:0:zio_data_buf_2048:buf_inuse	0
unix:0:zio_data_buf_2048:buf_max	0
unix:0:zio_data_buf_2048:buf_size	2048
unix:0:zio_data_buf_2048:buf_total	0
unix:0:zio_data_buf_2048:chunk_size	2048
unix:0:zio_data_buf_2048:class	kmem_cache
unix:0:zio_data_buf_2048:crtime	97.104488
unix:0:zio_data_buf_2048:depot_alloc	0
unix:0:zio_data_buf_2048:depot_contention	0
unix:0:zio_data_buf_2048:depot_free	0
unix:0:zio_data_buf_2048:empty_magazines	0
unix:0:zio_data_buf_2048:free	0
unix:0:zio_data_buf_2048:full_magazines	0
unix:0:zio_data_buf_2048:hash_lookup_depth	0
unix:0:zio_data_buf_2048:hash_rescale	0
unix:0:zio_data_buf_2048:hash_size	64
unix:0:zio_data_buf_2048:magazine_size	3
unix:0:zio_data_buf_2048:slab_alloc	0
unix:0:zio_data_buf_2048:slab_create	0
unix:0:zio_data_buf_2048:slab_destroy	0
unix:0:zio_data_buf_2048:slab_free	0
unix:0:zio_data_buf_2048:slab_size	8192
unix:0:zio_data_buf_2048:snaptime	8464512.9931212
unix:0:zio_data_buf_2048:vmem_source	40
unix:0:zio_data_buf_20480:align	4096
unix:0:zio_data_buf_20480:alloc	0
unix:0:zio_data_buf_20480:alloc_fail	0
unix:0:zio_data_buf_20480:buf_avail	0
unix:0:zio_data_buf_20480:buf_constructed	0
unix:0:zio_data_buf_20480:buf_inuse	0
unix:0:zio_data_buf_20480:buf_max	0
unix:0:zio_data_buf_20480:buf_size	20480
unix:0:zio_data_buf_20480:buf_total	0
unix:0:zio_data_buf_20480:chunk_size	20480
unix:0:zio_data_buf_20480:class	kmem_cache
unix:0:zio_data_buf_20480:crtime	97.105228
unix:0:zio_data_buf_20480:depot_alloc	0
unix:0:zio_data_buf_20480:depot_contention	0
unix:0:zio_data_buf_20480:depot_free	0
unix:0:zio_data_buf_20480:empty_magazines	0
unix:0:zio_data_buf_20480:free	0
unix:0:zio_data_buf_20480:full_magazines	0
unix:0:zio_data_buf_20480:hash_lookup_depth	0
unix:0:zio_data_buf_20480:hash_rescale	0
unix:0:zio_data_buf_20480:hash_size	64
unix:0:zio_data_buf_20480:magazine_size	1
unix:0:zio_data_buf_20480:slab_alloc	0
unix:0:zio_data_buf_20480:slab_create	0
unix:0:zio_data_buf_20480:slab_destroy	0
unix:0:zio_data_buf_20480:slab_free	0
unix:0:zio_data_buf_20480:slab_size	40960
unix:0:zio_data_buf_20480:snaptime	8464512.9945132
unix:0:zio_data_buf_20480:vmem_source	40
unix:0:zio_data_buf_24576:align	8192
unix:0:zio_data_buf_24576:alloc	0
unix:0:zio_data_buf_24576:alloc_fail	0
unix:0:zio_data_buf_24576:buf_avail	0
unix:0:zio_data_buf_24576:buf_constructed	0
unix:0:zio_data_buf_24576:buf_inuse	0
unix:0:zio_data_buf_24576:buf_max	0
unix:0:zio_data_buf_24576:buf_size	24576
unix:0:zio_data_buf_24576:buf_total	0
unix:0:zio_data_buf_24576:chunk_size	24576
unix:0:zio_data_buf_24576:class	kmem_cache
unix:0:zio_data_buf_24576:crtime	97.1052882
unix:0:zio_data_buf_24576:depot_alloc	0
unix:0:zio_data_buf_24576:depot_contention	0
unix:0:zio_data_buf_24576:depot_free	0
unix:0:zio_data_buf_24576:empty_magazines	0
unix:0:zio_data_buf_24576:free	0
unix:0:zio_data_buf_24576:full_magazines	0
unix:0:zio_data_buf_24576:hash_lookup_depth	0
unix:0:zio_data_buf_24576:hash_rescale	0
unix:0:zio_data_buf_24576:hash_size	64
unix:0:zio_data_buf_24576:magazine_size	1
unix:0:zio_data_buf_24576:slab_alloc	0
unix:0:zio_data_buf_24576:slab_create	0
unix:0:zio_data_buf_24576:slab_destroy	0
unix:0:zio_data_buf_24576:slab_free	0
unix:0:zio_data_buf_24576:slab_size	24576
unix:0:zio_data_buf_24576:snaptime	8464512.9958936
unix:0:zio_data_buf_24576:vmem_source	40
unix:0:zio_data_buf_2560:align	512
unix:0:zio_data_buf_2560:alloc	0
unix:0:zio_data_buf_2560:alloc_fail	0
unix:0:zio_data_buf_2560:buf_avail	0
unix:0:zio_data_buf_2560:buf_constructed	0
unix:0:zio_data_buf_2560:buf_inuse	0
unix:0:zio_data_buf_2560:buf_max	0
unix:0:zio_data_buf_2560:buf_size	2560
unix:0:zio_data_buf_2560:buf_total	0
unix:0:zio_data_buf_2560:chunk_size	2560
unix:0:zio_data_buf_2560:class	kmem_cache
unix:0:zio_data_buf_2560:crtime	97.104526
unix:0:zio_data_buf_2560:depot_alloc	0
unix:0:zio_data_buf_2560:depot_contention	0
unix:0:zio_data_buf_2560:depot_free	0
unix:0:zio_data_buf_2560:empty_magazines	0
unix:0:zio_data_buf_2560:free	0
unix:0:zio_data_buf_2560:full_magazines	0
unix:0:zio_data_buf_2560:hash_lookup_depth	0
unix:0:zio_data_buf_2560:hash_rescale	0
unix:0:zio_data_buf_2560:hash_size	64
unix:0:zio_data_buf_2560:magazine_size	3
unix:0:zio_data_buf_2560:slab_alloc	0
unix:0:zio_data_buf_2560:slab_create	0
unix:0:zio_data_buf_2560:slab_destroy	0
unix:0:zio_data_buf_2560:slab_free	0
unix:0:zio_data_buf_2560:slab_size	8192
unix:0:zio_data_buf_2560:snaptime	8464512.997342
unix:0:zio_data_buf_2560:vmem_source	40
unix:0:zio_data_buf_28672:align	4096
unix:0:zio_data_buf_28672:alloc	0
unix:0:zio_data_buf_28672:alloc_fail	0
unix:0:zio_data_buf_28672:buf_avail	0
unix:0:zio_data_buf_28672:buf_constructed	0
unix:0:zio_data_buf_28672:buf_inuse	0
unix:0:zio_data_buf_28672:buf_max	0
unix:0:zio_data_buf_28672:buf_size	28672
unix:0:zio_data_buf_28672:buf_total	0
unix:0:zio_data_buf_28672:chunk_size	28672
unix:0:zio_data_buf_28672:class	kmem_cache
unix:0:zio_data_buf_28672:crtime	97.1053302
unix:0:zio_data_buf_28672:depot_alloc	0
unix:0:zio_data_buf_28672:depot_contention	0
unix:0:zio_data_buf_28672:depot_free	0
unix:0:zio_data_buf_28672:empty_magazines	0
unix:0:zio_data_buf_28672:free	0
unix:0:zio_data_buf_28672:full_magazines	0
unix:0:zio_data_buf_28672:hash_lookup_depth	0
unix:0:zio_data_buf_28672:hash_rescale	0
unix:0:zio_data_buf_28672:hash_size	64
unix:0:zio_data_buf_28672:magazine_size	1
unix:0:zio_data_buf_28672:slab_alloc	0
unix:0:zio_data_buf_28672:slab_create	0
unix:0:zio_data_buf_28672:slab_destroy	0
unix:0:zio_data_buf_28672:slab_free	0
unix:0:zio_data_buf_28672:slab_size	57344
unix:0:zio_data_buf_28672:snaptime	8464512.9987326
unix:0:zio_data_buf_28672:vmem_source	40
unix:0:zio_data_buf_3072:align	512
unix:0:zio_data_buf_3072:alloc	0
unix:0:zio_data_buf_3072:alloc_fail	0
unix:0:zio_data_buf_3072:buf_avail	0
unix:0:zio_data_buf_3072:buf_constructed	0
unix:0:zio_data_buf_3072:buf_inuse	0
unix:0:zio_data_buf_3072:buf_max	0
unix:0:zio_data_buf_3072:buf_size	3072
unix:0:zio_data_buf_3072:buf_total	0
unix:0:zio_data_buf_3072:chunk_size	3072
unix:0:zio_data_buf_3072:class	kmem_cache
unix:0:zio_data_buf_3072:crtime	97.1046736
unix:0:zio_data_buf_3072:depot_alloc	0
unix:0:zio_data_buf_3072:depot_contention	0
unix:0:zio_data_buf_3072:depot_free	0
unix:0:zio_data_buf_3072:empty_magazines	0
unix:0:zio_data_buf_3072:free	0
unix:0:zio_data_buf_3072:full_magazines	0
unix:0:zio_data_buf_3072:hash_lookup_depth	0
unix:0:zio_data_buf_3072:hash_rescale	0
unix:0:zio_data_buf_3072:hash_size	64
unix:0:zio_data_buf_3072:magazine_size	3
unix:0:zio_data_buf_3072:slab_alloc	0
unix:0:zio_data_buf_3072:slab_create	0
unix:0:zio_data_buf_3072:slab_destroy	0
unix:0:zio_data_buf_3072:slab_free	0
unix:0:zio_data_buf_3072:slab_size	24576
unix:0:zio_data_buf_3072:snaptime	8464513.0001792
unix:0:zio_data_buf_3072:vmem_source	40
unix:0:zio_data_buf_32768:align	8192
unix:0:zio_data_buf_32768:alloc	0
unix:0:zio_data_buf_32768:alloc_fail	0
unix:0:zio_data_buf_32768:buf_avail	0
unix:0:zio_data_buf_32768:buf_constructed	0
unix:0:zio_data_buf_32768:buf_inuse	0
unix:0:zio_data_buf_32768:buf_max	0
unix:0:zio_data_buf_32768:buf_size	32768
unix:0:zio_data_buf_32768:buf_total	0
unix:0:zio_data_buf_32768:chunk_size	32768
unix:0:zio_data_buf_32768:class	kmem_cache
unix:0:zio_data_buf_32768:crtime	97.1053684
unix:0:zio_data_buf_32768:depot_alloc	0
unix:0:zio_data_buf_32768:depot_contention	0
unix:0:zio_data_buf_32768:depot_free	0
unix:0:zio_data_buf_32768:empty_magazines	0
unix:0:zio_data_buf_32768:free	0
unix:0:zio_data_buf_32768:full_magazines	0
unix:0:zio_data_buf_32768:hash_lookup_depth	0
unix:0:zio_data_buf_32768:hash_rescale	0
unix:0:zio_data_buf_32768:hash_size	64
unix:0:zio_data_buf_32768:magazine_size	1
unix:0:zio_data_buf_32768:slab_alloc	0
unix:0:zio_data_buf_32768:slab_create	0
unix:0:zio_data_buf_32768:slab_destroy	0
unix:0:zio_data_buf_32768:slab_free	0
unix:0:zio_data_buf_32768:slab_size	32768
unix:0:zio_data_buf_32768:snaptime	8464513.001553
unix:0:zio_data_buf_32768:vmem_source	40
unix:0:zio_data_buf_3584:align	512
unix:0:zio_data_buf_3584:alloc	0
unix:0:zio_data_buf_3584:alloc_fail	0
unix:0:zio_data_buf_3584:buf_avail	0
unix:0:zio_data_buf_3584:buf_constructed	0
unix:0:zio_data_buf_3584:buf_inuse	0
unix:0:zio_data_buf_3584:buf_max	0
unix:0:zio_data_buf_3584:buf_size	3584
unix:0:zio_data_buf_3584:buf_total	0
unix:0:zio_data_buf_3584:chunk_size	3584
unix:0:zio_data_buf_3584:class	kmem_cache
unix:0:zio_data_buf_3584:crtime	97.1047136
unix:0:zio_data_buf_3584:depot_alloc	0
unix:0:zio_data_buf_3584:depot_contention	0
unix:0:zio_data_buf_3584:depot_free	0
unix:0:zio_data_buf_3584:empty_magazines	0
unix:0:zio_data_buf_3584:free	0
unix:0:zio_data_buf_3584:full_magazines	0
unix:0:zio_data_buf_3584:hash_lookup_depth	0
unix:0:zio_data_buf_3584:hash_rescale	0
unix:0:zio_data_buf_3584:hash_size	64
unix:0:zio_data_buf_3584:magazine_size	1
unix:0:zio_data_buf_3584:slab_alloc	0
unix:0:zio_data_buf_3584:slab_create	0
unix:0:zio_data_buf_3584:slab_destroy	0
unix:0:zio_data_buf_3584:slab_free	0
unix:0:zio_data_buf_3584:slab_size	32768
unix:0:zio_data_buf_3584:snaptime	8464513.0031224
unix:0:zio_data_buf_3584:vmem_source	40
unix:0:zio_data_buf_4096:align	1024
unix:0:zio_data_buf_4096:alloc	0
unix:0:zio_data_buf_4096:alloc_fail	0
unix:0:zio_data_buf_4096:buf_avail	0
unix:0:zio_data_buf_4096:buf_constructed	0
unix:0:zio_data_buf_4096:buf_inuse	0
unix:0:zio_data_buf_4096:buf_max	0
unix:0:zio_data_buf_4096:buf_size	4096
unix:0:zio_data_buf_4096:buf_total	0
unix:0:zio_data_buf_4096:chunk_size	4096
unix:0:zio_data_buf_4096:class	kmem_cache
unix:0:zio_data_buf_4096:crtime	97.1047504
unix:0:zio_data_buf_4096:depot_alloc	0
unix:0:zio_data_buf_4096:depot_contention	0
unix:0:zio_data_buf_4096:depot_free	0
unix:0:zio_data_buf_4096:empty_magazines	0
unix:0:zio_data_buf_4096:free	0
unix:0:zio_data_buf_4096:full_magazines	0
unix:0:zio_data_buf_4096:hash_lookup_depth	0
unix:0:zio_data_buf_4096:hash_rescale	0
unix:0:zio_data_buf_4096:hash_size	64
unix:0:zio_data_buf_4096:magazine_size	1
unix:0:zio_data_buf_4096:slab_alloc	0
unix:0:zio_data_buf_4096:slab_create	0
unix:0:zio_data_buf_4096:slab_destroy	0
unix:0:zio_data_buf_4096:slab_free	0
unix:0:zio_data_buf_4096:slab_size	8192
unix:0:zio_data_buf_4096:snaptime	8464513.0045396
unix:0:zio_data_buf_4096:vmem_source	40
unix:0:zio_data_buf_40960:align	8192
unix:0:zio_data_buf_40960:alloc	0
unix:0:zio_data_buf_40960:alloc_fail	0
unix:0:zio_data_buf_40960:buf_avail	0
unix:0:zio_data_buf_40960:buf_constructed	0
unix:0:zio_data_buf_40960:buf_inuse	0
unix:0:zio_data_buf_40960:buf_max	0
unix:0:zio_data_buf_40960:buf_size	40960
unix:0:zio_data_buf_40960:buf_total	0
unix:0:zio_data_buf_40960:chunk_size	40960
unix:0:zio_data_buf_40960:class	kmem_cache
unix:0:zio_data_buf_40960:crtime	97.1054092
unix:0:zio_data_buf_40960:depot_alloc	0
unix:0:zio_data_buf_40960:depot_contention	0
unix:0:zio_data_buf_40960:depot_free	0
unix:0:zio_data_buf_40960:empty_magazines	0
unix:0:zio_data_buf_40960:free	0
unix:0:zio_data_buf_40960:full_magazines	0
unix:0:zio_data_buf_40960:hash_lookup_depth	0
unix:0:zio_data_buf_40960:hash_rescale	0
unix:0:zio_data_buf_40960:hash_size	64
unix:0:zio_data_buf_40960:magazine_size	1
unix:0:zio_data_buf_40960:slab_alloc	0
unix:0:zio_data_buf_40960:slab_create	0
unix:0:zio_data_buf_40960:slab_destroy	0
unix:0:zio_data_buf_40960:slab_free	0
unix:0:zio_data_buf_40960:slab_size	40960
unix:0:zio_data_buf_40960:snaptime	8464513.0059238
unix:0:zio_data_buf_40960:vmem_source	40
unix:0:zio_data_buf_49152:align	8192
unix:0:zio_data_buf_49152:alloc	0
unix:0:zio_data_buf_49152:alloc_fail	0
unix:0:zio_data_buf_49152:buf_avail	0
unix:0:zio_data_buf_49152:buf_constructed	0
unix:0:zio_data_buf_49152:buf_inuse	0
unix:0:zio_data_buf_49152:buf_max	0
unix:0:zio_data_buf_49152:buf_size	49152
unix:0:zio_data_buf_49152:buf_total	0
unix:0:zio_data_buf_49152:chunk_size	49152
unix:0:zio_data_buf_49152:class	kmem_cache
unix:0:zio_data_buf_49152:crtime	97.105465
unix:0:zio_data_buf_49152:depot_alloc	0
unix:0:zio_data_buf_49152:depot_contention	0
unix:0:zio_data_buf_49152:depot_free	0
unix:0:zio_data_buf_49152:empty_magazines	0
unix:0:zio_data_buf_49152:free	0
unix:0:zio_data_buf_49152:full_magazines	0
unix:0:zio_data_buf_49152:hash_lookup_depth	0
unix:0:zio_data_buf_49152:hash_rescale	0
unix:0:zio_data_buf_49152:hash_size	64
unix:0:zio_data_buf_49152:magazine_size	1
unix:0:zio_data_buf_49152:slab_alloc	0
unix:0:zio_data_buf_49152:slab_create	0
unix:0:zio_data_buf_49152:slab_destroy	0
unix:0:zio_data_buf_49152:slab_free	0
unix:0:zio_data_buf_49152:slab_size	49152
unix:0:zio_data_buf_49152:snaptime	8464513.0073076
unix:0:zio_data_buf_49152:vmem_source	40
unix:0:zio_data_buf_512:align	512
unix:0:zio_data_buf_512:alloc	0
unix:0:zio_data_buf_512:alloc_fail	0
unix:0:zio_data_buf_512:buf_avail	0
unix:0:zio_data_buf_512:buf_constructed	0
unix:0:zio_data_buf_512:buf_inuse	0
unix:0:zio_data_buf_512:buf_max	0
unix:0:zio_data_buf_512:buf_size	512
unix:0:zio_data_buf_512:buf_total	0
unix:0:zio_data_buf_512:chunk_size	512
unix:0:zio_data_buf_512:class	kmem_cache
unix:0:zio_data_buf_512:crtime	97.1043724
unix:0:zio_data_buf_512:depot_alloc	0
unix:0:zio_data_buf_512:depot_contention	0
unix:0:zio_data_buf_512:depot_free	0
unix:0:zio_data_buf_512:empty_magazines	0
unix:0:zio_data_buf_512:free	0
unix:0:zio_data_buf_512:full_magazines	0
unix:0:zio_data_buf_512:hash_lookup_depth	0
unix:0:zio_data_buf_512:hash_rescale	0
unix:0:zio_data_buf_512:hash_size	0
unix:0:zio_data_buf_512:magazine_size	3
unix:0:zio_data_buf_512:slab_alloc	0
unix:0:zio_data_buf_512:slab_create	0
unix:0:zio_data_buf_512:slab_destroy	0
unix:0:zio_data_buf_512:slab_free	0
unix:0:zio_data_buf_512:slab_size	8192
unix:0:zio_data_buf_512:snaptime	8464513.008775
unix:0:zio_data_buf_512:vmem_source	40
unix:0:zio_data_buf_5120:align	1024
unix:0:zio_data_buf_5120:alloc	0
unix:0:zio_data_buf_5120:alloc_fail	0
unix:0:zio_data_buf_5120:buf_avail	0
unix:0:zio_data_buf_5120:buf_constructed	0
unix:0:zio_data_buf_5120:buf_inuse	0
unix:0:zio_data_buf_5120:buf_max	0
unix:0:zio_data_buf_5120:buf_size	5120
unix:0:zio_data_buf_5120:buf_total	0
unix:0:zio_data_buf_5120:chunk_size	5120
unix:0:zio_data_buf_5120:class	kmem_cache
unix:0:zio_data_buf_5120:crtime	97.104789
unix:0:zio_data_buf_5120:depot_alloc	0
unix:0:zio_data_buf_5120:depot_contention	0
unix:0:zio_data_buf_5120:depot_free	0
unix:0:zio_data_buf_5120:empty_magazines	0
unix:0:zio_data_buf_5120:free	0
unix:0:zio_data_buf_5120:full_magazines	0
unix:0:zio_data_buf_5120:hash_lookup_depth	0
unix:0:zio_data_buf_5120:hash_rescale	0
unix:0:zio_data_buf_5120:hash_size	64
unix:0:zio_data_buf_5120:magazine_size	1
unix:0:zio_data_buf_5120:slab_alloc	0
unix:0:zio_data_buf_5120:slab_create	0
unix:0:zio_data_buf_5120:slab_destroy	0
unix:0:zio_data_buf_5120:slab_free	0
unix:0:zio_data_buf_5120:slab_size	40960
unix:0:zio_data_buf_5120:snaptime	8464513.0102196
unix:0:zio_data_buf_5120:vmem_source	40
unix:0:zio_data_buf_57344:align	8192
unix:0:zio_data_buf_57344:alloc	0
unix:0:zio_data_buf_57344:alloc_fail	0
unix:0:zio_data_buf_57344:buf_avail	0
unix:0:zio_data_buf_57344:buf_constructed	0
unix:0:zio_data_buf_57344:buf_inuse	0
unix:0:zio_data_buf_57344:buf_max	0
unix:0:zio_data_buf_57344:buf_size	57344
unix:0:zio_data_buf_57344:buf_total	0
unix:0:zio_data_buf_57344:chunk_size	57344
unix:0:zio_data_buf_57344:class	kmem_cache
unix:0:zio_data_buf_57344:crtime	97.105506
unix:0:zio_data_buf_57344:depot_alloc	0
unix:0:zio_data_buf_57344:depot_contention	0
unix:0:zio_data_buf_57344:depot_free	0
unix:0:zio_data_buf_57344:empty_magazines	0
unix:0:zio_data_buf_57344:free	0
unix:0:zio_data_buf_57344:full_magazines	0
unix:0:zio_data_buf_57344:hash_lookup_depth	0
unix:0:zio_data_buf_57344:hash_rescale	0
unix:0:zio_data_buf_57344:hash_size	64
unix:0:zio_data_buf_57344:magazine_size	1
unix:0:zio_data_buf_57344:slab_alloc	0
unix:0:zio_data_buf_57344:slab_create	0
unix:0:zio_data_buf_57344:slab_destroy	0
unix:0:zio_data_buf_57344:slab_free	0
unix:0:zio_data_buf_57344:slab_size	57344
unix:0:zio_data_buf_57344:snaptime	8464513.0116222
unix:0:zio_data_buf_57344:vmem_source	40
unix:0:zio_data_buf_6144:align	1024
unix:0:zio_data_buf_6144:alloc	0
unix:0:zio_data_buf_6144:alloc_fail	0
unix:0:zio_data_buf_6144:buf_avail	0
unix:0:zio_data_buf_6144:buf_constructed	0
unix:0:zio_data_buf_6144:buf_inuse	0
unix:0:zio_data_buf_6144:buf_max	0
unix:0:zio_data_buf_6144:buf_size	6144
unix:0:zio_data_buf_6144:buf_total	0
unix:0:zio_data_buf_6144:chunk_size	6144
unix:0:zio_data_buf_6144:class	kmem_cache
unix:0:zio_data_buf_6144:crtime	97.1048286
unix:0:zio_data_buf_6144:depot_alloc	0
unix:0:zio_data_buf_6144:depot_contention	0
unix:0:zio_data_buf_6144:depot_free	0
unix:0:zio_data_buf_6144:empty_magazines	0
unix:0:zio_data_buf_6144:free	0
unix:0:zio_data_buf_6144:full_magazines	0
unix:0:zio_data_buf_6144:hash_lookup_depth	0
unix:0:zio_data_buf_6144:hash_rescale	0
unix:0:zio_data_buf_6144:hash_size	64
unix:0:zio_data_buf_6144:magazine_size	1
unix:0:zio_data_buf_6144:slab_alloc	0
unix:0:zio_data_buf_6144:slab_create	0
unix:0:zio_data_buf_6144:slab_destroy	0
unix:0:zio_data_buf_6144:slab_free	0
unix:0:zio_data_buf_6144:slab_size	24576
unix:0:zio_data_buf_6144:snaptime	8464513.0131494
unix:0:zio_data_buf_6144:vmem_source	40
unix:0:zio_data_buf_65536:align	8192
unix:0:zio_data_buf_65536:alloc	0
unix:0:zio_data_buf_65536:alloc_fail	0
unix:0:zio_data_buf_65536:buf_avail	0
unix:0:zio_data_buf_65536:buf_constructed	0
unix:0:zio_data_buf_65536:buf_inuse	0
unix:0:zio_data_buf_65536:buf_max	0
unix:0:zio_data_buf_65536:buf_size	65536
unix:0:zio_data_buf_65536:buf_total	0
unix:0:zio_data_buf_65536:chunk_size	65536
